"StratifiedMC: 3.0393+-5E-06"
-0.700361570676782 -0.712842240946861
-0.697345893797357 -0.714987649886165
-0.697036115273938 -0.713351661224111
-0.696961441483183 -0.717184874704979
-0.696892152789833 -0.713593180299867
-0.696879618141549 -0.716036848480699
-0.69687149530698 -0.715204933796654
-0.696874384238629 -0.711568271421423
-0.696838688878174 -0.715018506571223
-0.696812863447806 -0.71787508198354
-0.69679586438386 -0.711416445425353
-0.69679145308279 -0.715693419386694
-0.696785770979922 -0.716155924180086
-0.696788353376371 -0.712799551322817
-0.696782918535539 -0.71366094849272
-0.696364939543208 -0.71831449314757
-0.696215678065607 -0.715158605609905
-0.696147652112577 -0.718578563702897
-0.696084487728162 -0.717763731650389
-0.696065939650476 -0.718096357631717
-0.696059044407359 -0.717677886091634
-0.696050958119927 -0.717593087430403
-0.696049147010507 -0.714909850657963
-0.696045992222342 -0.715831220159549
-0.695945717637823 -0.71777060047816
-0.695879117396722 -0.718719803142435
-0.695860434260737 -0.717419394236748
-0.69582089660918 -0.718365424367042
-0.695824282141313 -0.718502845273063
-0.695828948184469 -0.718067959251722
-0.695816619796098 -0.718415887025757
-0.695821107055908 -0.717077299109536
-0.695824078125203 -0.717711103356549
-0.695829152072192 -0.718592828267828
-0.695825806070116 -0.717606951281063
-0.695818601639894 -0.718381556240103
-0.695804624419361 -0.717219879056044
-0.695806967058633 -0.717874361710121
-0.695814080628849 -0.71839923268255
-0.695806873147002 -0.716978390100024
-0.695811566182532 -0.71865808415437
-0.695801075033089 -0.717136833260314
-0.695815340324635 -0.717888991760955
-0.695809109920038 -0.717489029403945
-0.695804278964646 -0.717287175005596
-0.695860432695184 -0.714955460145627
-0.696070071137126 -0.711067474108919
-0.695747430309869 -0.713907535083782
-0.694587474375684 -0.717119626863828
-0.695223573038633 -0.710569535305523
-0.691483312070013 -0.701218305234783
-0.682092485892309 -0.739261777207959
-0.678566594183782 -0.745654539319526
-0.676221717501199 -0.740096199823646
-0.674534938879662 -0.745357709810945
-0.671841612632746 -0.740481538329847
-0.671153244763564 -0.738317183067937
-0.670632859996307 -0.735525266893627
-0.670758238046736 -0.740176747068263
-0.67069528972083 -0.735857035179614
-0.670605114045747 -0.74620124109611
-0.670850193381716 -0.746218739599557
-0.670458317875295 -0.739471395313203
-0.670707336378793 -0.74459206343202
-0.670661185689713 -0.747267203527918
-0.670071280507115 -0.745648299414617
-0.670214418647811 -0.738158361122202
-0.67024245482768 -0.736290768844793
-0.670109101173326 -0.739455120480307
-0.670074676279072 -0.746628913801282
-0.670304330529639 -0.749358032989832
-0.67033602383841 -0.74198678498569
-0.670116479663056 -0.745326735280839
-0.669493977122812 -0.742424859858258
-0.669360045938299 -0.745832328471685
-0.66918408857043 -0.735375929587929
-0.668756603354635 -0.73569501414811
-0.668389827927709 -0.736069294319229
-0.667312748306053 -0.74501970899787
-0.659734648977778 -0.741537060555554
-0.640648580047138 -0.736967770602248
-0.680484294742571 -0.734295947564496
-0.638011066889395 -0.699264014348976
-0.700189318339196 -0.630255602331718
-0.647880482527139 -0.677549272771016
-0.512666926201278 -0.65952076071851
-0.256733565012335 -0.743544981753707
0.00119487778339296 -0.682258768732314
0.580112447941262 -0.719897591960569
0.626478512248247 -0.715976617661527
0.658766376612483 -0.745610615221951
0.678004696822553 -0.734535190145909
0.670642446245773 -0.725112589763064
0.679141779317179 -0.729182058811913
0.683754558494986 -0.733809804738221
0.680277849347751 -0.729587521820166
0.683708895832009 -0.730441902271638
0.683624718783861 -0.729943284316374
0.683647249463885 -0.729741013505079
0.683639229170488 -0.729904532591228
0.683596850745404 -0.729757655592503
0.683622102265658 -0.729943706100227
0.683624348040084 -0.729954765228273
0.683598920195183 -0.729839985394668
0.683653142143668 -0.729918262648965
0.683684318416837 -0.729790100019639
0.683664243002402 -0.729740962653866
0.683702578461543 -0.729762401735582
0.683689033215289 -0.729848394092012
0.68365566192216 -0.729756455239008
0.683710164243988 -0.729761310212791
0.683708100914881 -0.729880531169282
0.683702150490966 -0.729904201847795
0.683704075755338 -0.72992251339369
0.683746321914228 -0.72976696075763
0.683784820410754 -0.729561469895235
0.683674615194187 -0.729149605584393
0.683917370020518 -0.729903846776061
0.684059541019213 -0.730415630477158
0.684261762699945 -0.730045542488172
0.684339122436774 -0.729821065691038
0.684355849302861 -0.728572847616332
0.684448459397601 -0.728693897864642
0.68448237478586 -0.728559046736357
0.684488684209318 -0.728673176887315
0.684497772247434 -0.729141036219808
0.684521266598031 -0.728884099269807
0.684520052703211 -0.728693740961345
0.684526395357417 -0.728921171836835
0.684515903018084 -0.729293710664841
0.684520928918067 -0.728556661486001
0.684523643216287 -0.729476120164228
0.68451614975115 -0.729303942178743
0.684545559931212 -0.728774693419957
0.684544893566342 -0.728829045547318
0.684541002944642 -0.728571268167824
0.684565565559635 -0.729355852017698
0.684565250598636 -0.728621746014646
0.684563822261819 -0.728608120862689
0.684566845484254 -0.728851057261337
0.684691601602537 -0.729329948430329
0.68394842684773 -0.726644625068768
0.685954239419706 -0.72679207738667
0.685591633976422 -0.724291590041355
0.665584134044165 -0.705252088498209
0.735252795501264 -0.728233161561416
0.695148037142568 -0.71244981467023
0.696463617171129 -0.715868919089667
0.697651405445592 -0.714918347579476
0.698355160203103 -0.713631838303063
0.698477292096978 -0.712156837442876
0.698696556713783 -0.71701307188333
0.698828508784845 -0.717344471103643
0.698848403827354 -0.712457742910172
0.698821090923829 -0.715750570727745
0.698734423305327 -0.71223807285484
0.698734789497623 -0.71286151285402
0.698788735732789 -0.712873288704023
0.698927122772864 -0.718148201016167
0.698971097407649 -0.712713086192624
0.698942107938406 -0.713864981732967
0.698921504355585 -0.711392603985799
0.698941672262704 -0.716777965243628
0.698944708663177 -0.717335987282491
0.698927341047614 -0.712753799635657
0.699109803860046 -0.713762502023607
0.700990241655661 -0.715838857834123
0.702539697061821 -0.713906333008272
0.700286362377071 -0.704111651219596
0.706714127112571 -0.714937926894025
0.704628194704828 -0.70512326313203
0.706230915077495 -0.709645179942834
0.705510948528828 -0.708981515515801
0.705809578776438 -0.70885705251578
0.705517249532454 -0.708772272262181
0.705256195932148 -0.708749763887586
0.705508899283673 -0.708769096341199
0.705337840858029 -0.70874375375732
0.705497635528328 -0.708748541742946
0.705509356409751 -0.708752179802622
0.70579610410379 -0.708783350005652
0.705498503644062 -0.708686823992682
0.706011001787126 -0.708643015405824
0.70559945148331 -0.708602874541505
0.705609852908956 -0.708561580315889
0.705661637872014 -0.708570850725798
0.705669194636576 -0.708509141787949
0.705751836388204 -0.708581589589454
0.706007573557464 -0.708612120647385
0.705533350797607 -0.708396656380454
0.706707971203591 -0.708825857161554
0.705402434028807 -0.707592955241842
0.706318120867659 -0.70728416450368
0.70661770482426 -0.707628313930678
0.70667546654259 -0.707836693571983
0.706682246025847 -0.707076738894123
0.706683184948259 -0.707999496830776
0.706682741429615 -0.707878139724865
0.706683969477646 -0.707652851618439
0.706681655361605 -0.707697967544701
0.706681244501266 -0.707223615926158
0.706680373086288 -0.707538920209354
0.706680473639818 -0.707996437444303
0.706683024303021 -0.707601709867769
0.706684629792983 -0.707488758371468
0.706684162017879 -0.707280814572757
0.706684304423928 -0.707324963340534
0.706684238766833 -0.707770622071056
0.706684656435453 -0.707143385932393
0.706685931272129 -0.70711978629292
0.706685675510432 -0.707365150253437
0.706685071707412 -0.707753310094058
0.706685492605308 -0.707823116150308
0.70668515272263 -0.707095577462072
0.70668747409984 -0.707370171178057
0.706694954121712 -0.707540794451926
0.706702086977646 -0.707163974441817
0.706728150205224 -0.707080449156388
0.706743631359589 -0.707463661017502
0.706748806298741 -0.707809030633505
0.706756509169907 -0.707750928860486
0.706758836722544 -0.707794504989934
0.706781547443019 -0.707307118369628
0.707023776467505 -0.707051416612567
0.706504704821537 -0.703183239382297
0.710865478886229 -0.706280184303628
0.717054260086235 -0.711081149671439
0.709533945129152 -0.688799169868312
0.721672481931361 -0.702671091297605
0.7381130629091 -0.689480610250952
0.609966678828917 -0.684772561332105
0.97642000821718 -0.737762816943118
-0.990081271443088 -0.616370656174315
-0.868928751294235 -0.602249356936547
-0.805382018599954 -0.622930572600072
-0.79654773837304 -0.615859191554882
-0.795993299311748 -0.608587037713366
-0.795652152962588 -0.606232792163056
-0.795022849727094 -0.608936036012688
-0.795231113690905 -0.606793061167244
-0.795298578041473 -0.606212173477962
-0.79526471373855 -0.606415349609151
-0.795254914838202 -0.606443606252412
-0.795251714042956 -0.60631910208741
-0.795247331552919 -0.60626679388122
-0.795246526896968 -0.606266025647331
-0.795246611696774 -0.606292864751552
-0.795246264610778 -0.606285172219014
-0.795248996049684 -0.606265522488145
-0.795248717073635 -0.606305489658999
-0.795247136087762 -0.606311955612478
-0.795245520596033 -0.606288324513668
-0.795243587487836 -0.606317602562481
-0.795243061105696 -0.606270072453871
-0.795242950575421 -0.606266572413377
-0.795243078946126 -0.606315104037261
-0.795243762513627 -0.606300240477243
-0.795245127495752 -0.606304287144999
-0.79524297064676 -0.606262328239041
-0.795250061407078 -0.606233339864205
-0.7952413155285 -0.606431862746029
-0.795234566047702 -0.606384420418152
-0.795230113752453 -0.60636184527603
-0.795216252986807 -0.606370178226051
-0.795199815631521 -0.606415521429355
-0.795195366432935 -0.606400554752249
-0.795186234560712 -0.606243421792064
-0.795300177808775 -0.606137633612746
-0.795280491558795 -0.605689028281506
-0.795160162062072 -0.605526055653653
-0.794972260893724 -0.60217270968343
-0.796202841677455 -0.596407747264821
-0.793222556632036 -0.602278189402902
-0.79266967226599 -0.60858930851791
-0.787777512617451 -0.617183086807925
-0.770204452501589 -0.606352324748925
-0.706365412430077 -0.620221744885888
-0.112171158013945 -0.62242333929924
0.199393183318616 -0.601700583316479
0.704639944110364 -0.614492874194748
0.757399541882286 -0.624092868194144
0.785742472277252 -0.618930115463529
0.831951092239214 -0.62014712984957
0.921604378578069 -0.624089744341776
0.773219629943822 -0.615554788320118
0.78640045004671 -0.616870305600821
0.778516796663644 -0.610279905832125
0.787861075248097 -0.613055463163514
0.794575448979979 -0.612246064449637
0.789232177991914 -0.610859039899205
0.791940689491615 -0.610905526780956
0.792656270494117 -0.610562425865381
0.789509086460592 -0.61024390604502
0.79419226706034 -0.610082669362202
0.806764021032962 -0.612433258161733
0.84233763588352 -0.611225392404729
0.965503868572649 -0.61426963456916
0.786910744313808 -0.605941966712855
0.751393184633992 -0.602850687315967
0.794164670768271 -0.60404290410158
0.79499517186108 -0.601604748738302
0.798822891561028 -0.602627289690231
0.810779766480772 -0.602325649519472
0.843456079208272 -0.608858281531625
0.806722912789193 -0.601106827019764
0.869180044622244 -0.594975028304022
0.885708475665054 -0.600174949994916
-0.980634459634607 -0.572313456276811
-0.817997217035385 -0.569761186492285
-0.795622964774665 -0.584797903250925
-0.768002556965455 -0.583493573309851
-0.673780683741803 -0.567761810600763
-0.19609225387503 -0.56615407705419
0.0537218041968168 -0.562708950703479
0.528644782271536 -0.57477264098114
0.75051404692955 -0.579445120835477
0.790261530481634 -0.591181928669071
0.802164143212129 -0.590037560081418
0.805890516111154 -0.57979128217344
0.806765077283275 -0.588528216701276
0.807407757000094 -0.5892524018579
0.807761581491444 -0.591176654512931
0.807889538270173 -0.584350620905013
0.808695197820318 -0.593417443458593
0.809400387846302 -0.584388197217055
0.811817643024961 -0.585787299701381
0.810656069213388 -0.585315855119626
0.810801827957041 -0.585395284291483
0.810844183142347 -0.585444450103635
0.810811026426516 -0.585066556573728
0.810852649745059 -0.585426295907144
0.810908675273024 -0.585398340604205
0.810883288655003 -0.585112273317307
0.810891140909643 -0.585058348156895
0.810901394667093 -0.585155898434982
0.810929977464419 -0.585235171401919
0.811251390788003 -0.58529272905268
0.811850943440429 -0.585033264475021
0.810991588097729 -0.58476743825977
0.811220730831424 -0.584224856204513
0.811386570879272 -0.58482101278178
0.811292614717472 -0.584588774326844
0.811304645954462 -0.584674713867438
0.811312487211596 -0.584624694468587
0.811339209548883 -0.584538848043539
0.811387158350663 -0.584711967291466
0.811465908091835 -0.584500810095973
0.811492321708314 -0.584421602290353
0.812329077715651 -0.584556578950281
0.810767344851331 -0.583672245801463
0.811149193809168 -0.578527245918127
0.772768219710685 -0.566805576340088
0.839591368230568 -0.586820525361374
0.968380581514621 -0.591407594051635
-0.941556857638786 -0.513161250105203
-0.861448061078646 -0.536225473961665
-0.874429161143514 -0.508337595809525
-0.866591556017461 -0.513844710097227
-0.861377199951699 -0.522521830465422
-0.860275946779858 -0.51951174740133
-0.853340930189834 -0.523766967460841
-0.856850260505514 -0.522946093169365
-0.855211474818924 -0.522928121475833
-0.854105452806654 -0.52078132444025
-0.853775110926229 -0.522291736516684
-0.853624799790333 -0.519688568760176
-0.855052765231937 -0.518912404368787
-0.854963015630793 -0.518781190982841
-0.854063439043585 -0.518759412706099
-0.854504440053012 -0.517732391720146
-0.854456806765012 -0.515717398139757
-0.853209008189736 -0.521473807132674
-0.852522021254564 -0.504029944242632
-0.849298550196946 -0.519750668516383
-0.842677259984567 -0.559079384044024
-0.831683422458647 -0.55955938032866
-0.835912639812693 -0.55088541563969
-0.833653735059516 -0.553839351848697
-0.833349295934044 -0.550950064449431
-0.83252233181952 -0.553859946405806
-0.832317004045441 -0.554261653000851
-0.832266280966105 -0.550853221045178
-0.832710832130349 -0.549458212980719
-0.830502342992274 -0.554685838422301
-0.84228006643684 -0.532357661243229
-0.841628047186908 -0.542712911605003
-0.84084392452338 -0.544259381428365
-0.840241934908776 -0.538880629075635
-0.838494541657664 -0.53473805386037
-0.830475205702172 -0.533525992171385
-0.831043027306345 -0.511078172644986
-0.819922906502871 -0.527616123099633
-0.771003897777295 -0.517396311254658
-0.508509081093832 -0.502236069181113
-0.213325231202564 -0.553155836470265
0.303239490512404 -0.525735583954135
0.548590447427049 -0.517743024226624
0.775374801317404 -0.558378871499272
0.823013686892758 -0.539860299064829
0.828211908137786 -0.558600270209357
0.830189597710041 -0.55739621749434
0.830244171612939 -0.562392132906048
0.830277890612827 -0.559739097038424
0.830503414348612 -0.561876009992994
0.830917005590145 -0.559954661700155
0.83126054563682 -0.561126470272299
0.831138148323855 -0.557028515483761
0.831158234795274 -0.555844632597284
0.831258514668017 -0.555245804760749
0.831386029203527 -0.554989063741372
0.831961697165947 -0.556978031619267
0.830468113087772 -0.547486853284057
0.835077835557567 -0.556773386987577
0.832411461717306 -0.550963313069672
0.832650061167275 -0.552424052176176
0.832930201994791 -0.553096336129952
0.833046624124126 -0.55173701146713
0.833754517225436 -0.55245878303036
0.832318900762536 -0.547655698121525
0.835234155874459 -0.54843353235701
0.836906297038236 -0.554541460627593
0.831527655778466 -0.540550146816496
0.860664001193672 -0.542247764800441
0.818925515911624 -0.506490952571151
0.849202023334139 -0.519449803274218
0.853097384121416 -0.525373141289484
0.851908691168707 -0.521805923529577
0.852426626165372 -0.522959357986797
0.853514866781097 -0.522835050187215
0.853612815317365 -0.522965521684235
0.852154590782723 -0.52146574919424
0.854847111258716 -0.521110052267712
0.85360527291111 -0.520175130745729
0.853974170872775 -0.519826874574075
0.854477168721125 -0.520005076951968
0.855280890170346 -0.519873091847944
0.854508942576566 -0.51691754295158
0.857377140854603 -0.518412070968613
0.854944094416834 -0.501407521035363
0.873585713750141 -0.50490851165024
0.926271761442195 -0.51661274239496
-0.795479592422712 -0.499616132685154
-0.962447705486532 -0.496043455395897
-0.836403669713253 -0.493597410247023
-0.925509366172137 -0.488134984579961
-0.990361646220722 -0.483540871416674
-0.859741818036298 -0.480581271089302
-0.953339329898981 -0.475958321323279
-0.95601035140269 -0.453525667028048
-0.811963556537853 -0.441240934991506
-0.965050456738123 -0.401009123086002
-0.924584006062457 -0.436222714371384
-0.906674927035253 -0.414058361642672
-0.921790444250252 -0.401990813783249
-0.914624544224614 -0.403772647184025
-0.917829778945751 -0.400413829514957
-0.917253233562982 -0.400249649106561
-0.916972803347212 -0.399590211790919
-0.916639750139161 -0.400123343460667
-0.916716741946558 -0.399770735717477
-0.916627208387553 -0.399858054551694
-0.916571391953116 -0.399694385474407
-0.916977703959177 -0.399172330210946
-0.916975883688024 -0.399299501437046
-0.916957821762265 -0.398954745796814
-0.916984453663868 -0.398451427902962
-0.916929163566627 -0.398877472307254
-0.916914453903075 -0.399129362735361
-0.916884923201145 -0.399280876488712
-0.916844788467119 -0.399351955020364
-0.916745858312423 -0.399199915208456
-0.91646897332451 -0.399177935716015
-0.915169103147097 -0.39957846944761
-0.916458371887735 -0.395335117833758
-0.915393153260703 -0.382976249438874
-0.91088208509461 -0.388863084640523
-0.898445214112147 -0.409965703978653
-0.862359180167485 -0.381570522443657
-0.631522175917179 -0.385975367511145
-0.407931777372925 -0.492494015601694
0.0834568252709959 -0.451865166810744
0.737140215810919 -0.489591210901081
0.832385360243444 -0.446899744657287
0.876969288635344 -0.491009290980762
0.884937938183692 -0.48170824965076
0.876204124039411 -0.475613616988552
0.880788092811566 -0.475989025348741
0.879856795959756 -0.472897806340483
0.881464617365336 -0.472803388383068
0.879938404765679 -0.472372685146051
0.881087176397151 -0.47253563646882
0.881126790060091 -0.472616429513305
0.881709616182602 -0.472589026915298
0.881619073871106 -0.472419342907702
0.881411437680784 -0.47223398151701
0.881833738621934 -0.472085371203509
0.881284848555168 -0.471070991342629
0.882673177163659 -0.470735526150762
0.879419412942537 -0.470424190086175
0.889723109735804 -0.471126153964375
0.896973032507276 -0.486072336768183
0.877041013839557 -0.465456429852851
0.884030803938571 -0.456895066645239
0.886934006715919 -0.466290393435648
0.886869187402751 -0.459626800247251
0.887602876745816 -0.459274100977517
0.888045136660529 -0.460524863808849
0.887703232201378 -0.459624223235621
0.888175225088499 -0.459952268732873
0.887887780984191 -0.459087753070483
0.888540864505724 -0.459639161765913
0.890285546330075 -0.460002257269954
0.88949539840307 -0.458806900773342
0.888105812807871 -0.458495071761035
0.889903800934581 -0.458042233862914
0.887377094712371 -0.457429167221748
0.888401964032584 -0.454442471464676
0.884436235756613 -0.442155433369756
0.901430305375045 -0.453684218271779
0.89663224375097 -0.449247937825944
0.890763367793689 -0.444415641333345
0.89627053161611 -0.442793048011217
0.90479954597982 -0.443594252686235
0.925366188990472 -0.468039707527747
0.880740015682876 -0.397730462874859
0.906736603585386 -0.433225653401506
0.907928432345997 -0.417264684137662
0.908292629279614 -0.417037824763177
0.908364323149034 -0.417758488756492
0.908356033368804 -0.415326903694811
0.908347730462548 -0.419692424124953
0.908341137052453 -0.415166921575806
0.908352875030245 -0.419743068053238
0.908346658751024 -0.420902258130356
0.908395162481075 -0.414570357814464
0.908403494775009 -0.416311359103157
0.908422634357367 -0.41744029416598
0.908413113163517 -0.419364503790998
0.908432097374963 -0.419347720405045
0.90840699722177 -0.414318454357391
0.908567229136394 -0.417633369675812
0.908741848442754 -0.421059767395111
0.908891462483475 -0.418539163989673
0.909157097416245 -0.416624493421579
0.908631747425915 -0.408564339782229
0.909250912831827 -0.409796564011973
0.913569419073381 -0.417967885465259
0.911155009485366 -0.410259543628902
0.913633555682082 -0.411496104715012
0.917837936414738 -0.425279871016522
0.912145569668627 -0.400304467530946
0.91508872198076 -0.406021055134154
0.917239932775034 -0.40610607677802
0.914732946795396 -0.400101626654625
0.916122450142261 -0.399158504591805
0.914864954067899 -0.395993063570812
0.918492821968601 -0.405655920719888
0.918082654476674 -0.393598902044253
0.918383309053604 -0.396205036135922
0.918549659492712 -0.394712161129148
0.91850702877988 -0.396423789631598
0.918533250659074 -0.395450103655522
0.918460661104804 -0.393246317243522
0.918550213254705 -0.398141615772919
0.918579376477339 -0.396667158037502
0.918629155009194 -0.39821988132452
0.918662558038459 -0.391908904672762
0.918699882768748 -0.392034331497345
0.918647258847304 -0.397429686504878
0.918691598709127 -0.395456780496237
0.918772796997677 -0.394502783137782
0.918880749918342 -0.39251745022645
0.918936351940768 -0.396299362676387
0.919543581391559 -0.400653322988669
0.92010731477339 -0.395284420194353
0.919648587720858 -0.378126670353232
0.923147858193853 -0.387433299131195
0.996651433843258 -0.406527642757412
-0.980068201044373 -0.364684114286063
-0.932183151294592 -0.367438216319104
-0.937393673939319 -0.362483539678207
-0.932678888893435 -0.366541356310035
-0.932357869370087 -0.360602575504007
-0.932022807304812 -0.362537909897237
-0.932002407684882 -0.363185274129092
-0.931987841176065 -0.360244698917491
-0.931977466125464 -0.359470598043162
-0.931972464423742 -0.364405382237761
-0.931953850877598 -0.365916585250806
-0.931947923675463 -0.367171319299807
-0.931900275870966 -0.367050469118048
-0.931753820655043 -0.360660867456916
-0.93161033869454 -0.361556472941736
-0.937255463152837 -0.354353754895264
-0.937475964782652 -0.348371962385833
-0.937466820934545 -0.349603427238432
-0.937405631463732 -0.347088351672673
-0.937465157995218 -0.351233235516549
-0.937404991211919 -0.347731700663679
-0.937447394747981 -0.348958880577508
-0.937476206424822 -0.349034256464352
-0.937499436607993 -0.351008582350656
-0.937272677659345 -0.344286271534906
-0.937303726529785 -0.350744383270995
-0.937284869884208 -0.34944490556783
-0.937372375724917 -0.343902099695768
-0.937313073161048 -0.350076904989
-0.93728696214437 -0.349556328913398
-0.937296013987198 -0.344933661127112
-0.937264360052386 -0.350805474408492
-0.937284218540767 -0.348009181370963
-0.937166202794644 -0.348980208413812
-0.937103199814587 -0.344024984417175
-0.936851132503687 -0.353307274865886
-0.93644054067541 -0.349198017737571
-0.934287066665415 -0.356028402528215
-0.931894248192411 -0.349363774907828
-0.928445877204799 -0.353359718447719
-0.932802770641133 -0.319907101034726
-0.908061272894818 -0.314585387998766
-0.903005275262639 -0.32770003728345
-0.845501101562055 -0.324393847002366
-0.611102287942126 -0.334019647863004
-0.303527563020367 -0.340558980051688
-0.935136509097711 -0.290378499882239
-0.597135493577055 -0.27900075465627
-0.00676345732378003 -0.258364685174713
0.171620859844434 -0.314332477749247
0.210808463958469 -0.293177568752168
0.622120327955168 -0.266867473118178
0.863421966549206 -0.297071397995842
0.935254042501447 -0.254171761918893
0.951412090092274 -0.306203199998687
0.953918778869053 -0.29798130698379
0.953232007335878 -0.293818044307441
0.958587636772606 -0.290030434888191
0.95726076130142 -0.288715380069172
0.957546751960733 -0.287720120723236
0.957550746122742 -0.288484785274435
0.957556250214149 -0.288117828571118
0.957562040125032 -0.288104180744548
0.95756462201242 -0.288102132408774
0.957561239680634 -0.288938901196104
0.957559053822639 -0.288808743550244
0.957558942248849 -0.288881083938492
0.957553260823532 -0.288610465962637
0.957567729556147 -0.288072855106742
0.957566269630292 -0.288902080639598
0.957576827958311 -0.288820419030231
0.957574444925773 -0.288397242947812
0.957573231672992 -0.288980861495437
0.957576172668323 -0.288135990019805
0.957565423153767 -0.287731607990571
0.95756873451994 -0.288148299511278
0.957570466729737 -0.28747310232137
0.957585500015212 -0.289029996119992
0.957582537002247 -0.288683997195955
0.957584911869836 -0.287910357465453
0.957586037477518 -0.287801450195142
0.957580595124607 -0.288146010829706
0.957587007948994 -0.288918373363164
0.957583439192641 -0.288886198766622
0.957582346763162 -0.287294770282729
0.957582208434496 -0.287315951658553
0.957592750643832 -0.287526097437161
0.957589968196101 -0.287612951740137
0.957593135039334 -0.288767085291373
0.957591349150055 -0.28877638326035
0.957590414401897 -0.287938010681886
0.957591418379225 -0.28742687293576
0.957592511432418 -0.288660889305715
0.957589892064242 -0.287739858120697
0.957595095917664 -0.287196538862231
0.957609243785781 -0.288538885002465
0.957636843362818 -0.288555769717041
0.957582306282377 -0.286918811222588
0.957735929428041 -0.288885216836124
0.95786547199764 -0.286895362970327
0.95764545631488 -0.283221967537438
0.95822798071423 -0.288639607522585
0.958205117268654 -0.284563084244561
0.958669799957387 -0.28350746220272
0.958752197863154 -0.284586094590584
0.95875906555432 -0.28479574962586
0.958779315816596 -0.284401380396606
0.958795670614163 -0.283626144428323
0.958830835604786 -0.28412057328248
0.958849940429098 -0.284790640680342
0.958923293198183 -0.284533388682286
0.958032250000554 -0.281262792913373
0.959486586986947 -0.295977432687815
0.967089660304873 -0.311920921958248
0.997414049065515 -0.300147988129243
0.950972559904492 -0.256389256918984
0.953362441208921 -0.270136036715766
0.957032199268725 -0.260217752559794
0.962261286773971 -0.277082336336995
0.961665895889267 -0.271994183821572
0.962231679425179 -0.273193984214118
0.962421245606444 -0.272988469241473
0.962501406917671 -0.270008140223803
0.962552489703923 -0.270552838389015
0.962826067032067 -0.27012341546679
0.961280625225459 -0.269007982011073
0.963067662886797 -0.269567112454768
0.964692412327097 -0.266088196083944
0.965567379388058 -0.279510520783433
0.964437977608934 -0.25506064532473
0.967661101272317 -0.265468551980957
0.965528928273535 -0.256875240208974
0.966032078209863 -0.256030355084556
0.966792971655648 -0.257249001411957
0.966319304108657 -0.25671094493208
0.966579036232941 -0.256699987451548
0.966548406268087 -0.256509482751387
0.966462465837211 -0.256167766403139
0.966596613553768 -0.256183665355517
0.966764086984923 -0.256065808783301
0.96670334946448 -0.254063352083067
0.967562737129258 -0.2551680574767
0.967256025026686 -0.251665046422979
0.972203754879746 -0.278926491110551
-0.959773321617289 -0.246902751654865
-0.999605539640286 -0.225912845311238
-0.983120738502619 -0.226218736995928
-0.976299602670102 -0.233881791391238
-0.974313069944718 -0.233295518878956
-0.974117846567877 -0.230305613049419
-0.97342940006583 -0.228801333961334
-0.973175757810523 -0.234138864230662
-0.973358120242139 -0.228309797274864
-0.97325496955022 -0.227326245338546
-0.973144054183535 -0.230340964992078
-0.972880153542737 -0.232018595824041
-0.972813841211848 -0.231105865672658
-0.972802478723079 -0.231272623236156
-0.97279576066082 -0.233570222549668
-0.972790880850758 -0.2329250194473
-0.97278922127971 -0.230872485193874
-0.972783180551927 -0.231087340199626
-0.972782769577517 -0.232063468148059
-0.972785510693265 -0.230662918254074
-0.972784534142846 -0.231533841351434
-0.972782628586952 -0.231798913649692
-0.972785537797699 -0.23145597758185
-0.972784372456968 -0.230963235642096
-0.972785674631527 -0.231112998004692
-0.972781710103561 -0.231591579069186
-0.972779342825924 -0.232270705193444
-0.972780793837015 -0.232166658330124
-0.972780652472241 -0.231418869312153
-0.972779914438798 -0.230860339702486
-0.972778517818906 -0.232269457762342
-0.97278060755875 -0.230968848562276
-0.97277979156743 -0.230640130788822
-0.972781665725824 -0.231715643129645
-0.972832340428024 -0.226846276858983
-0.972660100173643 -0.231759799421216
-0.973079596698168 -0.220352316396038
-0.972523912156186 -0.233519668806877
-0.971659713001818 -0.227162953819341
-0.969415773214078 -0.221965208927619
-0.963915510726588 -0.233819668602988
-0.895035753850842 -0.219148731616046
-0.836252689168906 -0.22191545103271
-0.584780256186975 -0.234230641268301
-0.120834454717503 -0.22276907702513
0.259407317386664 -0.224675541077007
-0.174052306997614 -0.202368135454537
0.13558789116125 -0.190971197882188
-0.98770442478572 -0.178249517727876
-0.992374001492949 -0.169516932203617
-0.991848504518045 -0.171819424343968
-0.987538823347331 -0.170188427017944
-0.988263361938144 -0.161774067618197
-0.987842297966404 -0.15884099334228
-0.987560779589677 -0.158691699655947
-0.987431675876737 -0.159054989799584
-0.987435784383085 -0.157985726852088
-0.987400458061858 -0.158096193285765
-0.987531372768465 -0.157914940314847
-0.987474755761789 -0.157874491342188
-0.987464683189042 -0.157950055767482
-0.987469766134977 -0.157878427359085
-0.987459691552176 -0.15789507409613
-0.987479455130934 -0.157831097155676
-0.98746938243942 -0.157785000948313
-0.987468594738438 -0.157823492475928
-0.987468500845908 -0.157821321624986
-0.987468151274334 -0.15781853494187
-0.987468103855354 -0.157818260072604
-0.987468015515728 -0.157821430117878
-0.987468052387253 -0.157818245308846
-0.987468007217559 -0.157819677114888
-0.987467963773263 -0.157819247165656
-0.987467969308064 -0.157818105898514
-0.987467939669435 -0.157820811309068
-0.987467909771568 -0.15781917109697
-0.98746795798038 -0.157819182346302
-0.987467944295978 -0.157819076771669
-0.987467964927281 -0.157821413671876
